,Unnamed: 0_x,file,access_modify,final_modify,param_modify,Move Class,Rename Class,Move And Rename Class,Move Method,Rename Method,Move And Rename Method,Extract Method,Extract And Move Method,Rename Parameter,Add Parameter,Remove Parameter,Conflict_times_x,Unnamed: 0_y,filename,FinalDel,AccessibilityModify,HiddenApi,HiddenModify,ParameterListModifyDep,InnerExtensionClassUseDep,InheritExtension,ImplementExtension,AggregationExtensionInterfaceClassDep,InheritanceNative,ImplementNative,AggregationAOSPClassDep,PublicInterfaceUseDep,ReflectUse,Conflict_times_y
23,29,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSFactoryImpl.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSFactoryImpl.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,30,packages/SystemUI/src/com/android/systemui/screenrecord/RecordingService.java,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,15,packages/SystemUI/src/com/android/systemui/screenrecord/RecordingService.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0
25,31,packages/SystemUI/src/com/android/systemui/statusbar/CommandQueue.java,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,18,packages/SystemUI/src/com/android/systemui/statusbar/CommandQueue.java,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0
26,32,packages/SystemUI/src/com/android/systemui/statusbar/KeyguardAffordanceView.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,19,packages/SystemUI/src/com/android/systemui/statusbar/KeyguardAffordanceView.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,33,packages/SystemUI/src/com/android/systemui/statusbar/phone/NotificationPanelView.java,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,21,packages/SystemUI/src/com/android/systemui/statusbar/phone/NotificationPanelView.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,1
28,34,packages/SystemUI/src/com/android/systemui/statusbar/policy/KeyButtonView.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,249,packages/SystemUI/src/com/android/systemui/statusbar/policy/KeyButtonView.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
29,35,packages/SystemUI/src/com/android/systemui/statusbar/StatusBarMobileView.java,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0,253,packages/SystemUI/src/com/android/systemui/statusbar/StatusBarMobileView.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0
30,36,services/core/java/com/android/server/display/DisplayManagerService.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,268,services/core/java/com/android/server/display/DisplayManagerService.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
31,37,services/core/java/com/android/server/location/GnssNetworkConnectivityHandler.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,23,services/core/java/com/android/server/location/GnssNetworkConnectivityHandler.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
32,38,services/core/java/com/android/server/policy/PhoneWindowManager.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,25,services/core/java/com/android/server/policy/PhoneWindowManager.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0
33,39,services/core/java/com/android/server/power/PowerManagerService.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,26,services/core/java/com/android/server/power/PowerManagerService.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0
34,40,services/core/java/com/android/server/statusbar/StatusBarManagerInternal.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27,services/core/java/com/android/server/statusbar/StatusBarManagerInternal.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,41,services/core/java/com/android/server/statusbar/StatusBarManagerService.java,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,28,services/core/java/com/android/server/statusbar/StatusBarManagerService.java,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,42,telephony/java/android/provider/Telephony.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,298,telephony/java/android/provider/Telephony.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
37,43,telephony/java/android/telephony/PhoneNumberUtils.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,301,telephony/java/android/telephony/PhoneNumberUtils.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
38,44,packages/SystemUI/src/com/android/systemui/screenshot/ScreenshotSelectorView.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,packages/SystemUI/src/com/android/systemui/screenshot/ScreenshotSelectorView.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39,45,core/java/android/hardware/display/AmbientDisplayConfiguration.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,111,core/java/android/hardware/display/AmbientDisplayConfiguration.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0
