,Unnamed: 0_x,file,access_modify,final_modify,param_modify,Move Class,Rename Class,Move And Rename Class,Move Method,Rename Method,Move And Rename Method,Extract Method,Extract And Move Method,Rename Parameter,Add Parameter,Remove Parameter,Conflict_times_x,Unnamed: 0_y,filename,FinalDel,AccessibilityModify,HiddenApi,HiddenModify,ParameterListModifyDep,InnerExtensionClassUseDep,InheritExtension,ImplementExtension,AggregationExtensionInterfaceClassDep,InheritanceNative,ImplementNative,AggregationAOSPClassDep,PublicInterfaceUseDep,ReflectUse,Conflict_times_y
10,13,core/java/android/bluetooth/le/AdvertiseData.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,73,core/java/android/bluetooth/le/AdvertiseData.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11,14,core/java/android/bluetooth/le/ScanFilter.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,74,core/java/android/bluetooth/le/ScanFilter.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12,15,core/java/android/bluetooth/le/ScanRecord.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,core/java/android/bluetooth/le/ScanRecord.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13,16,core/java/android/os/BatteryUsageStats.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,76,core/java/android/os/BatteryUsageStats.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,17,core/java/com/android/internal/content/om/OverlayConfig.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,77,core/java/com/android/internal/content/om/OverlayConfig.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15,18,core/java/com/android/internal/widget/LockscreenCredential.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,78,core/java/com/android/internal/widget/LockscreenCredential.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16,19,packages/SystemUI/plugin/src/com/android/systemui/plugins/GlobalActions.java,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,79,packages/SystemUI/plugin/src/com/android/systemui/plugins/GlobalActions.java,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17,20,packages/SystemUI/plugin/src/com/android/systemui/plugins/NavigationEdgeBackPlugin.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,80,packages/SystemUI/plugin/src/com/android/systemui/plugins/NavigationEdgeBackPlugin.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18,21,packages/SystemUI/shared/src/com/android/systemui/shared/system/WindowManagerWrapper.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,81,packages/SystemUI/shared/src/com/android/systemui/shared/system/WindowManagerWrapper.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19,23,packages/SystemUI/src/com/android/systemui/globalactions/GlobalActionsComponent.java,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,82,packages/SystemUI/src/com/android/systemui/globalactions/GlobalActionsComponent.java,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20,24,packages/SystemUI/src/com/android/systemui/globalactions/GlobalActionsDialogLite.java,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,packages/SystemUI/src/com/android/systemui/globalactions/GlobalActionsDialogLite.java,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0
21,25,packages/SystemUI/src/com/android/systemui/globalactions/GlobalActionsImpl.java,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,83,packages/SystemUI/src/com/android/systemui/globalactions/GlobalActionsImpl.java,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,26,packages/SystemUI/src/com/android/systemui/navigationbar/buttons/KeyButtonView.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,29,packages/SystemUI/src/com/android/systemui/navigationbar/buttons/KeyButtonView.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
23,27,packages/SystemUI/src/com/android/systemui/navigationbar/gestural/EdgeBackGestureHandler.java,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,84,packages/SystemUI/src/com/android/systemui/navigationbar/gestural/EdgeBackGestureHandler.java,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,28,packages/SystemUI/src/com/android/systemui/navigationbar/gestural/NavigationBarEdgePanel.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,30,packages/SystemUI/src/com/android/systemui/navigationbar/gestural/NavigationBarEdgePanel.java,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
25,31,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSFactoryImpl.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,85,packages/SystemUI/src/com/android/systemui/qs/tileimpl/QSFactoryImpl.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,32,packages/SystemUI/src/com/android/systemui/screenshot/ImageExporter.java,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,86,packages/SystemUI/src/com/android/systemui/screenshot/ImageExporter.java,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,33,packages/SystemUI/src/com/android/systemui/screenshot/SaveImageInBackgroundTask.java,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,87,packages/SystemUI/src/com/android/systemui/screenshot/SaveImageInBackgroundTask.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,34,packages/SystemUI/src/com/android/systemui/screenshot/ScreenshotController.java,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,35,packages/SystemUI/src/com/android/systemui/screenshot/ScreenshotController.java,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0
29,35,packages/SystemUI/src/com/android/systemui/statusbar/CommandQueue.java,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,88,packages/SystemUI/src/com/android/systemui/statusbar/CommandQueue.java,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,36,packages/SystemUI/src/com/android/systemui/statusbar/dagger/StatusBarDependenciesModule.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,89,packages/SystemUI/src/com/android/systemui/statusbar/dagger/StatusBarDependenciesModule.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,37,packages/SystemUI/src/com/android/systemui/statusbar/NotificationMediaManager.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90,packages/SystemUI/src/com/android/systemui/statusbar/NotificationMediaManager.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
32,38,packages/SystemUI/src/com/android/systemui/statusbar/phone/dagger/StatusBarPhoneModule.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,91,packages/SystemUI/src/com/android/systemui/statusbar/phone/dagger/StatusBarPhoneModule.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33,39,packages/SystemUI/src/com/android/systemui/statusbar/phone/NotificationPanelViewController.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37,packages/SystemUI/src/com/android/systemui/statusbar/phone/NotificationPanelViewController.java,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0
34,40,packages/SystemUI/src/com/android/systemui/statusbar/phone/NotificationShadeWindowViewController.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,92,packages/SystemUI/src/com/android/systemui/statusbar/phone/NotificationShadeWindowViewController.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,41,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBar.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBar.java,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0
36,42,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarKeyguardViewManager.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,93,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarKeyguardViewManager.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,43,packages/SystemUI/src/com/android/systemui/volume/dagger/VolumeModule.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,94,packages/SystemUI/src/com/android/systemui/volume/dagger/VolumeModule.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,44,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,95,packages/SystemUI/src/com/android/systemui/volume/VolumeDialogImpl.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0
39,46,services/core/java/com/android/server/display/AutomaticBrightnessController.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,97,services/core/java/com/android/server/display/AutomaticBrightnessController.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
40,47,services/core/java/com/android/server/lights/LightsService.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,98,services/core/java/com/android/server/lights/LightsService.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41,48,services/core/java/com/android/server/locksettings/LockSettingsService.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,53,services/core/java/com/android/server/locksettings/LockSettingsService.java,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0
42,49,services/core/java/com/android/server/pm/PackageManagerService.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,56,services/core/java/com/android/server/pm/PackageManagerService.java,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
43,50,services/core/java/com/android/server/policy/PhoneWindowManager.java,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,58,services/core/java/com/android/server/policy/PhoneWindowManager.java,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0
44,51,services/core/java/com/android/server/power/PowerManagerService.java,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,61,services/core/java/com/android/server/power/PowerManagerService.java,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0
45,52,services/core/java/com/android/server/statusbar/StatusBarManagerInternal.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99,services/core/java/com/android/server/statusbar/StatusBarManagerInternal.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,53,services/core/java/com/android/server/statusbar/StatusBarManagerService.java,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,100,services/core/java/com/android/server/statusbar/StatusBarManagerService.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47,54,services/core/java/com/android/server/WiredAccessoryManager.java,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0,64,services/core/java/com/android/server/WiredAccessoryManager.java,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
48,55,services/core/java/com/android/server/net/NetworkPolicyManagerService.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,54,services/core/java/com/android/server/net/NetworkPolicyManagerService.java,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0
