,Conf_details,Conf_methods,Loc,Block,Loc_details
209,core/java/android/hardware/camera2/CameraDevice.java,"['void android.hardware.camera2.CameraDevice.createCaptureSessionByOutputConfigurations(List<OutputConfiguration>,StateCallback,Handler)', 'void android.hardware.camera2.CameraDevice.setVendorStreamConfigMode(int)', 'void android.hardware.camera2.CameraDevice.createCaptureSession(List<Surface>,StateCallback,Handler)']",40,1,"[(491, 530, 40)]"
210,wifi/java/android/net/wifi/WifiManager.java,"['void android.net.wifi.WifiManager.SoftApCallback.onStaConnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallback.onStaDisconnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallbackProxy.onStaConnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallbackProxy.onStaDisconnected(String,int)']",28,2,"[(3604, 3617, 14), (3686, 3699, 14)]"
211,services/core/java/com/android/server/locksettings/LockSettingsService.java,"['long com.android.server.locksettings.LockSettingsService.setLockCredentialWithAuthTokenLocked(LockscreenCredential,AuthenticationToken,int)']",1,1,"[(2806, 2806, 1)]"
212,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java,['void com.android.settingslib.bluetooth.CachedBluetoothDevice.onBondingStateChanged(int)'],14,1,"[(766, 779, 14)]"
213,telephony/java/android/telephony/PhoneNumberUtils.java,"['boolean android.telephony.PhoneNumberUtils.isLocalEmergencyNumberInternal(int,String,Context,boolean)']",11,2,"[(29, 30, 2), (2196, 2204, 9)]"
214,services/core/java/com/android/server/location/GnssLocationProvider.java,[],0,1,"[(0, 0, 0)]"
215,wifi/java/android/net/wifi/SoftApConfiguration.java,"['void android.net.wifi.SoftApConfiguration.<init>(String,MacAddress,String,boolean,int,int,int,int,String)', 'void android.net.wifi.SoftApConfiguration.<init>(String,MacAddress,String,boolean,int,int,int,int,String)', 'boolean android.net.wifi.SoftApConfiguration.equals(Object)', 'int android.net.wifi.SoftApConfiguration.hashCode()', 'String android.net.wifi.SoftApConfiguration.toString()', 'void android.net.wifi.SoftApConfiguration.writeToParcel(Parcel,int)', 'String android.net.wifi.SoftApConfiguration.getOweTransIfaceName()', 'int android.net.wifi.SoftApConfiguration.Builder.setSecurityType()', 'void android.net.wifi.SoftApConfiguration.Builder.clearAllPassphrase()', 'void android.net.wifi.SoftApConfiguration.Builder.<init>()', 'void android.net.wifi.SoftApConfiguration.Builder.<init>(SoftApConfiguration)', 'SoftApConfiguration android.net.wifi.SoftApConfiguration.Builder.build()', 'Builder android.net.wifi.SoftApConfiguration.Builder.setOweTransIfaceName(String)']",48,14,"[(201, 202, 2), (213, 214, 2), (223, 223, 1), (243, 243, 1), (248, 249, 2), (264, 264, 1), (278, 278, 1), (294, 294, 1), (373, 380, 8), (398, 410, 13), (423, 423, 1), (439, 439, 1), (449, 450, 2), (627, 638, 12)]"
216,services/core/java/com/android/server/Watchdog.java,"['void com.android.server.Watchdog.run()', 'void com.android.server.Watchdog.run()', 'void com.android.server.Watchdog.run()']",51,3,"[(617, 618, 2), (629, 676, 48), (688, 688, 1)]"
217,packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBarPolicy.java,"['void com.android.systemui.statusbar.phone.PhoneStatusBarPolicy.<init>(Context,StatusBarIconController,CommandQueue,BroadcastDispatcher,Executor)']",2,1,"[(184, 185, 2)]"
218,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,['void com.android.systemui.statusbar.policy.MobileSignalController.mapIconSets()'],11,3,"[(18, 18, 1), (51, 53, 3), (279, 285, 7)]"
219,packages/Tethering/src/com/android/server/connectivity/tethering/TetheringConfiguration.java,"['void com.android.server.connectivity.tethering.TetheringConfiguration.<init>(Context,SharedLog,int)']",11,3,"[(40, 41, 2), (104, 105, 2), (117, 123, 7)]"
220,core/java/android/util/NtpTrustedTime.java,"['void android.util.NtpTrustedTime.<init>(String,long)', 'NtpTrustedTime android.util.NtpTrustedTime.getInstance(Context)', 'boolean android.util.NtpTrustedTime.forceRefresh()', 'boolean android.util.NtpTrustedTime.forceSync()', 'boolean android.util.NtpTrustedTime.forceRefresh(Network)']",67,4,"[(55, 64, 10), (70, 102, 33), (111, 116, 6), (147, 164, 18)]"
221,packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelView.java,"['void com.android.systemui.statusbar.phone.PanelView.setTouchAndAnimationDisabled(boolean)', 'void com.android.systemui.statusbar.phone.PanelView.loadDimens()', 'void com.android.systemui.statusbar.phone.PanelView.maybeVibrateOnOpening()', 'float com.android.systemui.statusbar.phone.PanelView.getOpeningHeight()', 'void com.android.systemui.statusbar.phone.PanelView.startOpening(MotionEvent)', 'boolean com.android.systemui.statusbar.phone.PanelView.isDirectionUpwards(float,float)', 'boolean com.android.systemui.statusbar.phone.PanelView.onTouchEvent(MotionEvent)', 'void com.android.systemui.statusbar.phone.PanelView.startExpandLatencyTracking()', 'void com.android.systemui.statusbar.phone.PanelView.addMovement(MotionEvent)', 'void com.android.systemui.statusbar.phone.PanelView.<init>(Context,AttributeSet,FalsingManager,DozeLog,KeyguardStateController,SysuiStatusBarStateController)', 'void com.android.systemui.statusbar.phone.PanelView.onHeightUpdated(float)', 'boolean com.android.systemui.statusbar.phone.PanelView.isPanelVisibleBecauseOfHeadsUp()', 'void com.android.systemui.statusbar.phone.PanelView.fling(float,boolean,boolean)', 'void com.android.systemui.statusbar.phone.PanelView.onUnlockHintFinished()', 'float com.android.systemui.statusbar.phone.PanelView.getOverExpansionPixels()', 'float com.android.systemui.statusbar.phone.PanelView.getExpandedFraction()', 'void com.android.systemui.statusbar.phone.PanelView.abortAnimations()', 'void com.android.systemui.statusbar.phone.PanelView.dump(FileDescriptor,PrintWriter,String[])', 'void com.android.systemui.statusbar.phone.PanelView.resetViews(boolean)', 'boolean com.android.systemui.statusbar.phone.PanelView.onMiddleClicked()', 'void com.android.systemui.statusbar.phone.PanelView.onLayout(boolean,int,int,int,int)', 'void com.android.systemui.statusbar.phone.PanelView.onClosingFinished()', 'void com.android.systemui.statusbar.phone.PanelView.collapse(boolean,float)', 'boolean com.android.systemui.statusbar.phone.PanelView.isFullyCollapsed()', 'ValueAnimator com.android.systemui.statusbar.phone.PanelView.createHeightAnimator(float)', 'void com.android.systemui.statusbar.phone.PanelView.flingToHeight(float,boolean,float,float,boolean)', 'float com.android.systemui.statusbar.phone.PanelView.getExpandedHeight()', 'void com.android.systemui.statusbar.phone.PanelView.setExpandedFraction(float)', 'void com.android.systemui.statusbar.phone.PanelView.setBar(PanelBar)', 'boolean com.android.systemui.statusbar.phone.PanelView.canPanelBeCollapsed()', 'boolean com.android.systemui.statusbar.phone.PanelView.isClearAllVisible()', 'void com.android.systemui.statusbar.phone.PanelView.fling(float,boolean)', 'void com.android.systemui.statusbar.phone.PanelView.startUnlockHintAnimationPhase2(Runnable)', 'void com.android.systemui.statusbar.phone.PanelView.setAnimator(ValueAnimator)', 'boolean com.android.systemui.statusbar.phone.PanelView.shouldExpandWhenNotFlinging()', 'void com.android.systemui.statusbar.phone.PanelView.onAttachedToWindow()', 'void com.android.systemui.statusbar.phone.PanelView.startUnlockHintAnimationPhase1(Runnable)', 'boolean com.android.systemui.statusbar.phone.PanelView.isDozing()', 'int com.android.systemui.statusbar.phone.PanelView.getMaxPanelHeight()', 'void com.android.systemui.statusbar.phone.PanelView.setLaunchingNotification(boolean)', 'boolean com.android.systemui.statusbar.phone.PanelView.shouldUseDismissingAnimation()', 'boolean com.android.systemui.statusbar.phone.PanelView.isCollapsing()', 'void com.android.systemui.statusbar.phone.PanelView.onUnlockHintStarted()', 'void com.android.systemui.statusbar.phone.PanelView.addExpansionListener(PanelExpansionListener)', 'boolean com.android.systemui.statusbar.phone.PanelView.fullyExpandedClearAllVisible()', 'void com.android.systemui.statusbar.phone.PanelView.setExpandedHeight(float)', 'boolean com.android.systemui.statusbar.phone.PanelView.isTrackingBlocked()', 'void com.android.systemui.statusbar.phone.PanelView.notifyBarPanelExpansionChanged()', 'float com.android.systemui.statusbar.phone.PanelView.getOverExpansionAmount()', 'void com.android.systemui.statusbar.phone.PanelView.onConfigurationChanged(Configuration)', 'void com.android.systemui.statusbar.phone.PanelView.startUnlockHintAnimation()', 'int com.android.systemui.statusbar.phone.PanelView.getClearAllHeight()', 'void com.android.systemui.statusbar.phone.PanelView.setHeadsUpManager(HeadsUpManagerPhone)', 'void com.android.systemui.statusbar.phone.PanelView.setExpandedHeightInternal(float)', 'boolean com.android.systemui.statusbar.phone.PanelView.isFalseTouch(float,float)', 'void com.android.systemui.statusbar.phone.PanelView.setOverExpansion(float,boolean)', 'void com.android.systemui.statusbar.phone.PanelView.fling(float,boolean,float,boolean)', 'boolean com.android.systemui.statusbar.phone.PanelView.onEmptySpaceClick(float)', 'boolean com.android.systemui.statusbar.phone.PanelView.flingExpands(float,float,float,float)', 'boolean com.android.systemui.statusbar.phone.PanelView.isTracking()', 'String com.android.systemui.statusbar.phone.PanelView.getName()', 'boolean com.android.systemui.statusbar.phone.PanelView.isFullyExpanded()', 'void com.android.systemui.statusbar.phone.PanelView.expand(boolean)', 'void com.android.systemui.statusbar.phone.PanelView.instantCollapse()', 'void com.android.systemui.statusbar.phone.PanelView.requestPanelHeightUpdate()', 'boolean com.android.systemui.statusbar.phone.PanelView.isUnlockHintRunning()', 'void com.android.systemui.statusbar.phone.PanelView.cancelPeek()', 'float com.android.systemui.statusbar.phone.PanelView.getPeekHeight()']",893,4,"[(40, 59, 20), (100, 130, 31), (217, 460, 244), (684, 1281, 598)]"
222,services/core/java/com/android/server/wm/ActivityStack.java,"['void com.android.server.wm.ActivityStack.onARStopTriggered(ActivityRecord)', 'RemoteAnimationTarget com.android.server.wm.ActivityStack.createRemoteAnimationTarget(RemoteAnimationRecord)', 'void com.android.server.wm.ActivityStack.getAnimationFrames(Rect,Rect,Rect,Rect)', 'String com.android.server.wm.ActivityStack.toString()']",66,3,"[(194, 194, 1), (255, 283, 29), (5135, 5170, 36)]"
223,packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java,['void com.android.systemui.statusbar.policy.NetworkControllerImpl.registerListeners()'],2,1,"[(333, 334, 2)]"
224,services/core/java/com/android/server/BluetoothManagerService.java,"['boolean com.android.server.BluetoothManagerService.disable(String,boolean)']",23,3,"[(300, 314, 15), (320, 323, 4), (1049, 1052, 4)]"
225,core/java/android/util/TrustedTime.java,['boolean android.util.TrustedTime.forceSync()'],6,1,"[(32, 37, 6)]"
226,telephony/java/android/telephony/SmsManager.java,"['boolean android.telephony.SmsManager.copyMessageToIcc(byte[],byte[],int)']",3,1,"[(1605, 1607, 3)]"
227,telephony/java/android/telephony/DisconnectCause.java,['String android.telephony.DisconnectCause.toString(int)'],158,2,"[(363, 456, 94), (677, 740, 64)]"
228,packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java,[],18,1,"[(225, 242, 18)]"
229,packages/SystemUI/src/com/android/systemui/statusbar/policy/WifiSignalController.java,['void com.android.systemui.statusbar.policy.WifiSignalController.notifyListeners(SignalCallback)'],1,1,"[(128, 128, 1)]"
230,telephony/java/android/telephony/CarrierConfigManager.java,[],8,1,"[(1552, 1559, 8)]"
231,services/core/java/com/android/server/wm/ActivityRecord.java,"['void com.android.server.wm.ActivityRecord.<init>(ActivityTaskManagerService,WindowProcessController,int,int,String,Intent,String,ActivityInfo,Configuration,ActivityRecord,String,int,boolean,boolean,ActivityStackSupervisor,ActivityOptions,ActivityRecord)', 'void com.android.server.wm.ActivityRecord.stopIfPossible()']",7,2,"[(1662, 1664, 3), (4887, 4890, 4)]"
232,services/core/java/com/android/server/am/ProcessRecord.java,[],3,1,"[(66, 68, 3)]"
233,core/java/android/provider/Settings.java,"['boolean android.provider.Settings.System.putStringForUser(ContentResolver,String,String,int)']",3,2,"[(3040, 3040, 1), (5097, 5098, 2)]"
234,packages/SystemUI/src/com/android/keyguard/EmergencyButton.java,[],1,1,"[(31, 31, 1)]"
235,core/java/android/content/ContentResolver.java,"['Cursor android.content.ContentResolver.query(Uri,String[],Bundle,CancellationSignal)', 'Uri android.content.ContentResolver.insert(Uri,ContentValues,Bundle)']",4,2,"[(1002, 1003, 2), (1938, 1939, 2)]"
236,core/java/android/content/Intent.java,['void android.content.Intent.prepareToLeaveProcess(boolean)'],1,1,"[(11064, 11064, 1)]"
237,wifi/java/android/net/wifi/WifiManager.java,"['void android.net.wifi.WifiManager.SoftApCallback.onStaConnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallback.onStaDisconnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallbackProxy.onStaDisconnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallbackProxy.onStaConnected(String,int)']",28,2,"[(3588, 3601, 14), (3657, 3670, 14)]"
238,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java,['void com.android.settingslib.bluetooth.CachedBluetoothDevice.onBondingStateChanged(int)'],16,1,"[(766, 781, 16)]"
239,packages/Tethering/src/com/android/server/connectivity/tethering/UpstreamNetworkMonitor.java,"['TypeStatePair com.android.server.connectivity.tethering.UpstreamNetworkMonitor.findFirstAvailableUpstreamByType(Iterable<NetworkState>,Iterable<Integer>,boolean)', 'TypeStatePair com.android.server.connectivity.tethering.UpstreamNetworkMonitor.findFirstAvailableUpstreamByType(Iterable<NetworkState>,Iterable<Integer>,boolean)']",17,2,"[(515, 516, 2), (535, 549, 15)]"
240,wifi/java/android/net/wifi/SoftApConfiguration.java,"['void android.net.wifi.SoftApConfiguration.<init>(String,MacAddress,String,boolean,int,int,int,String)', 'void android.net.wifi.SoftApConfiguration.<init>(String,MacAddress,String,boolean,int,int,int,String)', 'boolean android.net.wifi.SoftApConfiguration.equals(Object)', 'int android.net.wifi.SoftApConfiguration.hashCode()', 'String android.net.wifi.SoftApConfiguration.toString()', 'void android.net.wifi.SoftApConfiguration.writeToParcel(Parcel,int)', 'String android.net.wifi.SoftApConfiguration.getOweTransIfaceName()', 'void android.net.wifi.SoftApConfiguration.Builder.<init>()', 'void android.net.wifi.SoftApConfiguration.Builder.<init>(SoftApConfiguration)', 'SoftApConfiguration android.net.wifi.SoftApConfiguration.Builder.build()', 'Builder android.net.wifi.SoftApConfiguration.Builder.setOweTransIfaceName(String)']",31,13,"[(164, 164, 1), (172, 172, 1), (191, 191, 1), (197, 197, 1), (211, 211, 1), (224, 224, 1), (240, 240, 1), (311, 318, 8), (335, 335, 1), (359, 359, 1), (374, 374, 1), (385, 385, 1), (514, 525, 12)]"
241,services/core/java/com/android/server/display/LocalDisplayAdapter.java,"['boolean com.android.server.display.LocalDisplayAdapter.LocalDisplayDevice.requestColorModeLocked(int)', 'boolean com.android.server.display.LocalDisplayAdapter.LocalDisplayDevice.updateAllowedModesInternalLocked(int[])']",21,1,"[(771, 791, 21)]"
242,services/core/java/com/android/server/wm/ActivityTaskManagerService.java,[],2,1,"[(376, 377, 2)]"
243,services/core/java/com/android/server/pm/PackageManagerService.java,"['void com.android.server.pm.PackageManagerService.InstallParams.handleStartCopy()', 'void com.android.server.pm.PackageManagerService.InstallParams.handleStartCopy()']",143,2,"[(14136, 14217, 82), (14251, 14311, 61)]"
244,wifi/java/android/net/wifi/ScanResult.java,[],13,1,"[(172, 184, 13)]"
245,services/core/java/com/android/server/wm/ActivityStack.java,[],10,1,"[(280, 289, 10)]"
246,services/core/java/com/android/server/wm/ActivityStackSupervisor.java,[],2,2,"[(55, 55, 1), (257, 257, 1)]"
247,core/java/android/widget/RemoteViews.java,[],0,1,"[(0, 0, 0)]"
248,telephony/java/android/telephony/SmsManager.java,"['boolean android.telephony.SmsManager.deleteMessageFromIcc(int)', 'int android.telephony.SmsManager.getSmsCapacityOnIcc()']",11,2,"[(1646, 1649, 4), (2007, 2013, 7)]"
249,wifi/java/android/net/wifi/WifiEnterpriseConfig.java,[],4,1,"[(64, 67, 4)]"
250,services/core/java/com/android/server/am/ProcessList.java,[],4,1,"[(409, 412, 4)]"
251,telephony/java/android/telephony/CarrierConfigManager.java,[],1,1,"[(62, 62, 1)]"
252,services/core/java/com/android/server/am/ProcessRecord.java,[],1,1,"[(66, 66, 1)]"
253,wifi/java/android/net/wifi/WifiConfiguration.java,"['void android.net.wifi.WifiConfiguration.setSecurityParams(int)', 'String android.net.wifi.WifiConfiguration.getSsidAndSecurityTypeString()']",28,6,"[(197, 210, 14), (217, 218, 2), (413, 415, 3), (427, 428, 2), (480, 484, 5), (2486, 2487, 2)]"
254,services/core/java/com/android/server/audio/AudioDeviceInventory.java,"['void com.android.server.audio.AudioDeviceInventory.makeA2dpDeviceAvailable(String,String,String,int)']",12,1,"[(758, 769, 12)]"
255,services/core/java/com/android/server/audio/AudioDeviceBroker.java,['void com.android.server.audio.AudioDeviceBroker.BrokerHandler.handleMessage(Message)'],16,2,"[(931, 945, 15), (999, 999, 1)]"
256,core/java/android/bluetooth/BluetoothCodecConfig.java,[],13,1,"[(44, 56, 13)]"
257,wifi/java/android/net/wifi/ScanResult.java,"['boolean android.net.wifi.ScanResult.is60GHz()', 'boolean android.net.wifi.ScanResult.is60GHz(int)']",10,1,"[(526, 535, 10)]"
258,services/core/java/com/android/server/wm/ActivityStack.java,['ActivityRecord com.android.server.wm.ActivityStack.topRunningActivityLocked()'],4,2,"[(201, 202, 2), (978, 979, 2)]"
259,services/core/java/com/android/server/wm/ActivityDisplay.java,[],6,1,"[(96, 101, 6)]"
260,services/core/java/com/android/server/wm/ActivityStackSupervisor.java,[],20,1,"[(181, 200, 20)]"
261,services/core/java/com/android/server/wm/ActivityRecord.java,['void com.android.server.wm.ActivityRecord.completeResumeLocked()'],6,1,"[(4679, 4684, 6)]"
262,packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java,"['int com.android.settingslib.wifi.AccessPoint.getPskType(ScanResult)', 'int com.android.settingslib.wifi.AccessPoint.getSecurity(ScanResult)']",15,3,"[(215, 218, 4), (1811, 1812, 2), (1843, 1851, 9)]"
263,packages/SettingsLib/src/com/android/settingslib/bluetooth/LocalBluetoothProfileManager.java,"['void com.android.settingslib.bluetooth.LocalBluetoothProfileManager.updateProfiles(ParcelUuid[],ParcelUuid[],Collection<LocalBluetoothProfile>,Collection<LocalBluetoothProfile>,boolean,BluetoothDevice)', 'void com.android.settingslib.bluetooth.LocalBluetoothProfileManager.updateProfiles(ParcelUuid[],ParcelUuid[],Collection<LocalBluetoothProfile>,Collection<LocalBluetoothProfile>,boolean,BluetoothDevice)']",13,3,"[(33, 34, 2), (488, 492, 5), (505, 510, 6)]"
264,services/core/java/com/android/server/am/ActivityManagerService.java,[],11,1,"[(578, 588, 11)]"
265,services/core/java/com/android/server/wm/ActivityMetricsLogger.java,"['void com.android.server.wm.ActivityMetricsLogger.notifyActivityLaunched(int,ActivityRecord,boolean,boolean)', 'void com.android.server.wm.ActivityMetricsLogger.logAppTransitionMultiEvents()']",37,3,"[(81, 81, 1), (426, 431, 6), (703, 732, 30)]"
266,services/core/java/com/android/server/ConnectivityService.java,"['void com.android.server.ConnectivityService.rematchNetworkAndRequests(NetworkAgentInfo,long)']",22,1,"[(6524, 6545, 22)]"
267,services/core/java/com/android/server/pm/PackageManagerService.java,"['void com.android.server.pm.PackageManagerService.updateSettingsInternalLI(Package,InstallArgs,int[],PackageInstalledInfo)']",3,1,"[(15147, 15149, 3)]"
268,services/core/java/com/android/server/audio/AudioDeviceBroker.java,[],5,1,"[(957, 961, 5)]"
269,packages/SystemUI/src/com/android/systemui/classifier/brightline/BrightLineFalsingManager.java,[],4,4,"[(47, 50, 4), (0, 0, 0), (0, 0, 0), (0, 0, 0)]"
270,packages/SystemUI/src/com/android/systemui/qs/tiles/CellularTile.java,"['void com.android.systemui.qs.tiles.CellularTile.CellSignalCallback.setMobileDataIndicators(IconState,IconState,int,int,boolean,boolean,int,String,String,boolean,int,boolean)']",3,1,"[(251, 253, 3)]"
271,packages/SystemUI/src/com/android/systemui/statusbar/notification/stack/StackScrollAlgorithm.java,"['void com.android.systemui.statusbar.notification.stack.StackScrollAlgorithm.updatePulsingStates(StackScrollAlgorithmState,AmbientState)']",2,1,"[(504, 505, 2)]"
272,packages/SystemUI/src/com/android/systemui/doze/DozeFactory.java,['DozeMachine com.android.systemui.doze.DozeFactory.assembleMachine(DozeService)'],1,2,"[(0, 0, 0), (75, 75, 1)]"
273,packages/SystemUI/src/com/android/systemui/statusbar/phone/LockIcon.java,['void com.android.systemui.statusbar.phone.LockIcon.update(boolean)'],19,1,"[(231, 249, 19)]"
274,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarSignalPolicy.java,"['void com.android.systemui.statusbar.phone.StatusBarSignalPolicy.setMobileDataIndicators(IconState,IconState,int,int,boolean,boolean,int,String,String,boolean,int,boolean)']",5,2,"[(179, 181, 3), (391, 392, 2)]"
275,packages/SystemUI/tests/src/com/android/systemui/statusbar/policy/CallbackHandlerTest.java,"['void com.android.systemui.statusbar.policy.CallbackHandlerTest.testSignalCallback_setMobileDataIndicators()', 'void com.android.systemui.statusbar.policy.CallbackHandlerTest.testSignalCallback_setMobileDataIndicators()']",6,2,"[(125, 126, 2), (141, 144, 4)]"
276,packages/SystemUI/src/com/android/systemui/doze/DozeSensors.java,[],0,2,"[(0, 0, 0), (0, 0, 0)]"
277,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBar.java,['void com.android.systemui.statusbar.phone.StatusBar.startKeyguard()'],1,1,"[(1218, 1218, 1)]"
278,packages/SystemUI/src/com/android/systemui/keyguard/KeyguardSliceProvider.java,['boolean com.android.systemui.keyguard.KeyguardSliceProvider.needsMediaLocked()'],4,2,"[(0, 0, 0), (232, 235, 4)]"
279,telephony/java/android/provider/Telephony.java,[],2,2,"[(124, 124, 1), (124, 124, 1)]"
280,packages/SystemUI/tests/src/com/android/systemui/keyguard/KeyguardSliceProviderTest.java,[],0,1,"[(0, 0, 0)]"
281,services/core/java/com/android/server/locksettings/LockSettingsService.java,"['VerifyCredentialResponse com.android.server.locksettings.LockSettingsService.checkCredential(byte[],int,int,ICheckCredentialProgressCallback)']",9,1,"[(1799, 1807, 9)]"
282,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java,['void com.android.settingslib.bluetooth.CachedBluetoothDevice.processPhonebookAccess()'],1,1,"[(855, 855, 1)]"
283,packages/SystemUI/src/com/android/systemui/classifier/FalsingManagerProxy.java,[],0,1,"[(0, 0, 0)]"
284,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['void com.android.systemui.statusbar.policy.MobileSignalController.notifyListeners(SignalCallback)', 'void com.android.systemui.statusbar.policy.MobileSignalController.dump(PrintWriter)', 'void com.android.systemui.statusbar.policy.MobileSignalController.MobilePhoneStateListener.onCallStateChanged(int,String)', 'void com.android.systemui.statusbar.policy.MobileSignalController.FiveGStateListener.onStateChanged(FiveGServiceState)', 'void com.android.systemui.statusbar.policy.MobileSignalController.MobileState.copyFrom(State)', 'void com.android.systemui.statusbar.policy.MobileSignalController.MobileState.toString(StringBuilder)', 'boolean com.android.systemui.statusbar.policy.MobileSignalController.MobileState.equals(Object)']",82,8,"[(0, 0, 0), (472, 474, 3), (887, 887, 1), (980, 1044, 65), (1076, 1079, 4), (1095, 1097, 3), (1115, 1117, 3), (1133, 1135, 3)]"
285,packages/SystemUI/src/com/android/systemui/statusbar/notification/collection/NotificationEntry.java,"['boolean com.android.systemui.statusbar.notification.collection.NotificationEntry.isTopBucket()', 'void com.android.systemui.statusbar.notification.collection.NotificationEntry.setIsTopBucket(boolean)', 'void com.android.systemui.statusbar.notification.collection.NotificationEntry.setBubbleDismissed(boolean)', 'boolean com.android.systemui.statusbar.notification.collection.NotificationEntry.isBubbleDismissed()', 'boolean com.android.systemui.statusbar.notification.collection.NotificationEntry.isBubble()']",24,2,"[(0, 0, 0), (225, 248, 24)]"
286,packages/SystemUI/src/com/android/systemui/statusbar/NotificationShelf.java,"['int com.android.systemui.statusbar.NotificationShelf.updateNotificationClipHeight(ActivatableNotificationView,float,int)', 'void com.android.systemui.statusbar.NotificationShelf.setIconTransformationAmount(ExpandableNotificationRow,float,float,boolean,boolean)']",5,2,"[(515, 516, 2), (755, 757, 3)]"
287,packages/SystemUI/src/com/android/systemui/qs/QSCarrierGroup.java,"['void com.android.systemui.qs.QSCarrierGroup.setMobileDataIndicators(IconState,IconState,int,int,boolean,boolean,int,String,String,boolean,int,boolean)']",3,1,"[(208, 210, 3)]"
288,packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkController.java,"['void com.android.systemui.statusbar.policy.NetworkController.SignalCallback.setMobileDataIndicators(IconState,IconState,int,int,boolean,boolean,int,String,String,boolean,int,boolean)']",3,1,"[(55, 57, 3)]"
289,packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelView.java,[],2,1,"[(53, 54, 2)]"
290,packages/SystemUI/tests/src/com/android/systemui/statusbar/policy/NetworkControllerBaseTest.java,"['void com.android.systemui.statusbar.policy.NetworkControllerBaseTest.verifyLastQsMobileDataIndicators(boolean,int,int,boolean,boolean)', 'void com.android.systemui.statusbar.policy.NetworkControllerBaseTest.verifyLastMobileDataIndicators(boolean,int,int,boolean,boolean)']",6,2,"[(352, 353, 2), (385, 388, 4)]"
291,services/core/java/com/android/server/wm/ActivityStack.java,"['void com.android.server.wm.ActivityStack.startActivityLocked(ActivityRecord,ActivityRecord,boolean,boolean,ActivityOptions)']",6,1,"[(3246, 3251, 6)]"
292,telephony/java/com/android/internal/telephony/SmsCbMessage.java,[],5,2,"[(107, 110, 4), (71, 71, 1)]"
293,packages/SystemUI/src/com/android/systemui/statusbar/phone/BiometricUnlockController.java,[],10,1,"[(136, 145, 10)]"
294,packages/SystemUI/src/com/android/systemui/statusbar/policy/CallbackHandler.java,"['void com.android.systemui.statusbar.policy.CallbackHandler.setMobileDataIndicators(IconState,IconState,int,int,boolean,boolean,int,String,String,boolean,int,boolean)']",12,1,"[(127, 138, 12)]"
295,packages/SystemUI/src/com/android/systemui/statusbar/notification/row/wrapper/NotificationMediaTemplateViewWrapper.java,"['void com.android.systemui.statusbar.notification.row.wrapper.NotificationMediaTemplateViewWrapper.removeOnPreDrawListener()', 'void com.android.systemui.statusbar.notification.row.wrapper.NotificationMediaTemplateViewWrapper.startTimer()', 'void com.android.systemui.statusbar.notification.row.wrapper.NotificationMediaTemplateViewWrapper.addOnPreDrawListener()']",17,2,"[(72, 72, 1), (224, 239, 16)]"
296,packages/SystemUI/tests/src/com/android/systemui/qs/QSCarrierGroupTest.java,['void com.android.systemui.qs.QSCarrierGroupTest.testSetMobileDataIndicators_invalidSim()'],1,1,"[(175, 175, 1)]"
297,telephony/java/android/telephony/DisconnectCause.java,['String android.telephony.DisconnectCause.toString(int)'],158,2,"[(336, 429, 94), (642, 705, 64)]"
298,packages/SystemUI/src/com/android/systemui/statusbar/phone/NotificationPanelView.java,"['void com.android.systemui.statusbar.phone.NotificationPanelView.setPulseReason(int)', 'void com.android.systemui.statusbar.phone.NotificationPanelView.PanelExpansionListener.onPanelExpansionChanged(float,boolean)', 'void com.android.systemui.statusbar.phone.NotificationPanelView.PanelExpansionListener.onQsExpansionChanged(float)']",23,2,"[(0, 0, 0), (3137, 3159, 23)]"
299,telephony/java/android/telephony/CarrierConfigManager.java,[],12,3,"[(847, 853, 7), (2334, 2337, 4), (3184, 3184, 1)]"
300,packages/SystemUI/src/com/android/systemui/classifier/brightline/ProximityClassifier.java,[],2,1,"[(22, 23, 2)]"
