,Merge,Conf_details,Conf_methods,Loc,Block,Loc_details
39,8bbd8cbba1bc45145fbc31a825e495192c42be90,services/core/java/com/android/server/net/NetworkPolicyManagerService.java,"['void com.android.server.net.NetworkPolicyManagerService.enqueueNotification(NetworkPolicy,int,long,ApplicationInfo)', 'void com.android.server.net.NetworkPolicyManagerService.enqueueNotification(NetworkPolicy,int,long,ApplicationInfo)']",12,2,"[(1422, 1427, 6), (1489, 1494, 6)]"
40,8bbd8cbba1bc45145fbc31a825e495192c42be90,services/core/java/com/android/server/pm/PackageManagerService.java,"['void com.android.server.pm.PackageManagerService.<init>(Context,Installer,boolean,boolean)', 'ParceledListSlice<PackageInfo> com.android.server.pm.PackageManagerService.getInstalledPackages(int,int)', 'ParceledListSlice<PackageInfo> com.android.server.pm.PackageManagerService.getInstalledPackages(int,int)']",24,3,"[(2834, 2839, 6), (8962, 8974, 13), (9020, 9024, 5)]"
41,8bbd8cbba1bc45145fbc31a825e495192c42be90,telephony/java/android/telephony/TelephonyManager.java,"['boolean android.telephony.TelephonyManager.isEmergencyNumber(String,int)', 'boolean android.telephony.TelephonyManager.isPotentialEmergencyNumber(String,int)']",72,2,"[(11375, 11406, 32), (11412, 11451, 40)]"
42,8bbd8cbba1bc45145fbc31a825e495192c42be90,services/core/java/com/android/server/locksettings/LockSettingsService.java,"['void com.android.server.locksettings.LockSettingsService.unlockUser(int,byte[],byte[])']",27,1,"[(1268, 1294, 27)]"
43,8bbd8cbba1bc45145fbc31a825e495192c42be90,services/core/java/com/android/server/wm/ActivityStack.java,"['boolean com.android.server.wm.ActivityStack.resumeTopActivityInnerLocked(ActivityRecord,ActivityOptions)']",4,1,"[(2883, 2886, 4)]"
44,8bbd8cbba1bc45145fbc31a825e495192c42be90,core/java/android/app/ActivityThread.java,[],1,1,"[(6098, 6098, 1)]"
45,8bbd8cbba1bc45145fbc31a825e495192c42be90,services/core/java/com/android/server/pm/permission/PermissionManagerService.java,"['void com.android.server.pm.permission.PermissionManagerService.restorePermissionState(Package,boolean,String,PermissionCallback)']",1,1,"[(1191, 1191, 1)]"
46,8bbd8cbba1bc45145fbc31a825e495192c42be90,services/core/java/com/android/server/connectivity/NetworkNotificationManager.java,"['void com.android.server.connectivity.NetworkNotificationManager.showNotification(int,NotificationType,NetworkAgentInfo,NetworkAgentInfo,PendingIntent,boolean)']",4,1,"[(256, 259, 4)]"
47,8bbd8cbba1bc45145fbc31a825e495192c42be90,telephony/java/android/telephony/ServiceState.java,['int android.telephony.ServiceState.getNsaState()'],10,1,"[(2048, 2057, 10)]"
48,8bbd8cbba1bc45145fbc31a825e495192c42be90,services/core/java/com/android/server/AlarmManagerService.java,"['void com.android.server.AlarmManagerService.DeliveryTracker.deliverLocked(Alarm,long,boolean)']",17,2,"[(239, 241, 3), (5211, 5224, 14)]"
49,8bbd8cbba1bc45145fbc31a825e495192c42be90,services/core/java/com/android/server/am/ActiveServices.java,['void com.android.server.am.ActiveServices.bringDownServiceLocked(ServiceRecord)'],4,1,"[(3128, 3131, 4)]"
50,49dd836fa64d8e075eda8f379a2118c29a8196e3,services/core/java/com/android/server/am/ActivityManagerService.java,[],1,1,"[(477, 477, 1)]"
51,49dd836fa64d8e075eda8f379a2118c29a8196e3,telephony/java/com/android/internal/telephony/gsm/SmsMessage.java,[],13,2,"[(0, 0, 9), (0, 0, 4)]"
52,49dd836fa64d8e075eda8f379a2118c29a8196e3,services/core/java/com/android/server/ConnectivityService.java,"['boolean com.android.server.ConnectivityService.NetworkStateTrackerHandler.maybeHandleNetworkMonitorMessage(Message)', 'void com.android.server.ConnectivityService.startCaptivePortalAppInternal(Network,Bundle)']",32,3,"[(28, 32, 5), (2849, 2853, 5), (3803, 3824, 22)]"
53,49dd836fa64d8e075eda8f379a2118c29a8196e3,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java,['String com.android.settingslib.bluetooth.CachedBluetoothDevice.getConnectionSummary()'],5,1,"[(922, 926, 5)]"
54,49dd836fa64d8e075eda8f379a2118c29a8196e3,core/java/android/util/MemoryIntArray.java,"['void android.util.MemoryIntArray.writeToParcel(Parcel,int)']",2,1,"[(180, 181, 2)]"
55,49dd836fa64d8e075eda8f379a2118c29a8196e3,services/core/java/com/android/server/clipboard/ClipboardService.java,"['void com.android.server.clipboard.ClipboardService.ClipboardImpl.setPrimaryClip(ClipData,String)', 'void com.android.server.clipboard.ClipboardService.ClipboardImpl.clearPrimaryClip(String)', 'ClipData com.android.server.clipboard.ClipboardService.ClipboardImpl.getPrimaryClip(String)', 'ClipDescription com.android.server.clipboard.ClipboardService.ClipboardImpl.getPrimaryClipDescription(String)', 'boolean com.android.server.clipboard.ClipboardService.ClipboardImpl.hasPrimaryClip(String)', 'void com.android.server.clipboard.ClipboardService.ClipboardImpl.addPrimaryClipChangedListener(IOnPrimaryClipChangedListener,String)', 'boolean com.android.server.clipboard.ClipboardService.ClipboardImpl.hasClipboardText(String)']",72,7,"[(284, 302, 19), (309, 316, 8), (321, 338, 18), (345, 352, 8), (359, 365, 7), (371, 375, 5), (392, 398, 7)]"
56,49dd836fa64d8e075eda8f379a2118c29a8196e3,packages/NetworkStack/src/com/android/server/connectivity/NetworkMonitor.java,"['boolean com.android.server.connectivity.NetworkMonitor.ProbingState.processMessage(Message)', 'CaptivePortalProbeResult com.android.server.connectivity.NetworkMonitor.sendParallelHttpProbes(ProxyInfo,URL,URL)', 'CaptivePortalProbeResult com.android.server.connectivity.NetworkMonitor.sendParallelHttpProbes(ProxyInfo,URL,URL)', 'int com.android.server.connectivity.NetworkMonitor.checkSuccessRespCode(int,HttpURLConnection)', 'int com.android.server.connectivity.NetworkMonitor.checkClientErrorRespCode(int,HttpURLConnection)']",51,5,"[(27, 31, 5), (1169, 1171, 3), (1800, 1801, 2), (1813, 1817, 5), (2137, 2172, 36)]"
57,49dd836fa64d8e075eda8f379a2118c29a8196e3,services/core/java/com/android/server/wm/RecentsAnimation.java,"['ActivityRecord com.android.server.wm.RecentsAnimation.getTargetActivity(ActivityStack,ComponentName)']",7,1,"[(431, 437, 7)]"
58,49dd836fa64d8e075eda8f379a2118c29a8196e3,services/core/java/com/android/server/wm/ActivityTaskManagerService.java,"['boolean com.android.server.wm.ActivityTaskManagerService.finishActivity(IBinder,int,Intent,int)']",5,1,"[(1671, 1675, 5)]"
59,49dd836fa64d8e075eda8f379a2118c29a8196e3,services/core/java/com/android/server/wm/WindowState.java,['void com.android.server.wm.WindowState.startAnimation(Animation)'],3,1,"[(5033, 5035, 3)]"
60,49dd836fa64d8e075eda8f379a2118c29a8196e3,core/java/android/view/SurfaceView.java,"['void android.view.SurfaceView.updateBackgroundVisibilityInTransaction()', 'void android.view.SurfaceView.updateBackgroundVisibilityInTransaction()', 'void android.view.SurfaceView.updateSurface()']",24,4,"[(501, 501, 1), (507, 507, 1), (626, 626, 1), (990, 1010, 21)]"
61,49dd836fa64d8e075eda8f379a2118c29a8196e3,services/core/java/com/android/server/display/DisplayManagerService.java,"['void com.android.server.display.DisplayManagerService.<init>(Context,Injector)']",1,1,"[(389, 389, 1)]"
62,49dd836fa64d8e075eda8f379a2118c29a8196e3,core/java/android/app/ActivityThread.java,"['void android.app.ActivityThread.handleApplicationInfoChanged(ApplicationInfo,boolean)']",3,1,"[(6182, 6184, 3)]"
63,49dd836fa64d8e075eda8f379a2118c29a8196e3,services/core/java/com/android/server/notification/NotificationManagerService.java,['boolean com.android.server.notification.NotificationManagerService.shouldMuteNotificationLocked(NotificationRecord)'],2,1,"[(6324, 6325, 2)]"
64,49dd836fa64d8e075eda8f379a2118c29a8196e3,telephony/java/android/telephony/CellSignalStrengthWcdma.java,[],1,1,"[(21, 21, 1)]"
65,49dd836fa64d8e075eda8f379a2118c29a8196e3,services/core/java/com/android/server/pm/permission/PermissionManagerService.java,"['void com.android.server.pm.permission.PermissionManagerService.<init>(Context,DefaultPermissionGrantedCallback,Object)']",4,1,"[(245, 248, 4)]"
66,49dd836fa64d8e075eda8f379a2118c29a8196e3,telephony/java/android/telephony/SubscriptionInfo.java,['String android.telephony.SubscriptionInfo.toString()'],3,1,"[(756, 758, 3)]"
67,49dd836fa64d8e075eda8f379a2118c29a8196e3,services/core/java/com/android/server/pm/permission/DefaultPermissionGrantPolicy.java,"['void com.android.server.pm.permission.DefaultPermissionGrantPolicy.DefaultPermissionGrantedCallback.onDefaultRuntimePermissionsGranted(int)', 'void com.android.server.pm.permission.DefaultPermissionGrantPolicy.<init>(Context,Looper,DefaultPermissionGrantedCallback,PermissionManagerService)']",7,1,"[(246, 252, 7)]"
68,49dd836fa64d8e075eda8f379a2118c29a8196e3,services/core/java/com/android/server/wm/DisplayContent.java,"['void com.android.server.wm.DisplayContent.adjustForImeIfNeeded()', 'void com.android.server.wm.DisplayContent.prepareSurfaces()']",23,2,"[(2905, 2908, 4), (5224, 5242, 19)]"
69,49dd836fa64d8e075eda8f379a2118c29a8196e3,services/core/java/com/android/server/am/ProcessList.java,"['boolean com.android.server.am.ProcessList.startProcessLocked(ProcessRecord,HostingRecord,boolean,boolean,String)']",4,1,"[(1505, 1508, 4)]"
70,49dd836fa64d8e075eda8f379a2118c29a8196e3,services/core/java/com/android/server/wm/ActivityStartInterceptor.java,['boolean com.android.server.wm.ActivityStartInterceptor.interceptWorkProfileChallengeIfNeeded()'],10,1,"[(304, 313, 10)]"
71,49dd836fa64d8e075eda8f379a2118c29a8196e3,media/java/android/media/RingtoneManager.java,['int android.media.RingtoneManager.getRingtonePosition(Uri)'],29,1,"[(530, 558, 29)]"
72,49dd836fa64d8e075eda8f379a2118c29a8196e3,telephony/java/android/telephony/CellSignalStrengthGsm.java,[],1,1,"[(21, 21, 1)]"
73,49dd836fa64d8e075eda8f379a2118c29a8196e3,telephony/java/com/android/internal/telephony/cdma/SmsMessage.java,[],13,2,"[(0, 0, 9), (0, 0, 4)]"
74,49dd836fa64d8e075eda8f379a2118c29a8196e3,services/core/java/com/android/server/AlarmManagerService.java,"['void com.android.server.AlarmManagerService.deliverPendingBackgroundAlarmsLocked(ArrayList<Alarm>,long)', 'boolean com.android.server.AlarmManagerService.triggerAlarmsLocked(ArrayList<Alarm>,long)']",11,2,"[(1301, 1302, 2), (3930, 3938, 9)]"
75,49dd836fa64d8e075eda8f379a2118c29a8196e3,telephony/java/android/telephony/SmsManager.java,['ArrayList<String> android.telephony.SmsManager.divideMessage(String)'],2,1,"[(748, 749, 2)]"
76,49dd836fa64d8e075eda8f379a2118c29a8196e3,telephony/java/android/telephony/SmsMessage.java,"['ArrayList<String> android.telephony.SmsMessage.fragmentText(String,int)', 'ArrayList<String> android.telephony.SmsMessage.fragmentText(String,int)']",13,2,"[(387, 395, 9), (451, 454, 4)]"
77,80fbcfe9b86185398666310a6ca8f785c99360bf,services/core/java/com/android/server/am/ActivityManagerService.java,"['int com.android.server.am.ActivityManagerService.stopUser(int,boolean,IStopUserCallback)']",4,1,"[(18189, 18192, 4)]"
78,80fbcfe9b86185398666310a6ca8f785c99360bf,core/java/android/hardware/camera2/params/OutputConfiguration.java,['boolean android.hardware.camera2.params.OutputConfiguration.equals(Object)'],2,1,"[(744, 745, 2)]"
79,80fbcfe9b86185398666310a6ca8f785c99360bf,services/core/java/com/android/server/ConnectivityService.java,"['void com.android.server.ConnectivityService.disconnectAndDestroyNetwork(NetworkAgentInfo)', 'void com.android.server.ConnectivityService.updateUids(NetworkAgentInfo,NetworkCapabilities,NetworkCapabilities)', 'void com.android.server.ConnectivityService.updateNetworkInfo(NetworkAgentInfo,NetworkInfo)']",28,3,"[(3314, 3320, 7), (6242, 6244, 3), (6913, 6930, 18)]"
