,Merge,Conf_files,Conf_javas,Conf_details,Loc,Block,Loc_details
85,1581c348fc5d6cbf1673b3dbc5960637f891d488,25,19,"['services/core/java/com/android/server/am/ActivityStack.java', 'services/core/java/com/android/server/wm/DisplayContent.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'telephony/java/android/telephony/ims/ImsReasonInfo.java', 'packages/SystemUI/src/com/android/keyguard/KeyguardConstants.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java', 'telephony/java/android/telephony/ims/feature/MmTelFeature.java', 'services/core/java/com/android/server/am/AppTaskImpl.java', 'services/core/java/com/android/server/Watchdog.java', 'services/core/java/com/android/server/NetworkTimeUpdateService.java', 'services/core/java/com/android/server/am/ActiveServices.java', 'services/core/java/com/android/server/StorageManagerService.java', 'services/tests/uiservicestests/src/com/android/server/notification/NotificationRecordTest.java', 'services/core/java/com/android/server/audio/AudioService.java', 'telephony/java/android/telephony/CarrierConfigManager.java', 'packages/SystemUI/src/com/android/systemui/statusbar/StatusBarMobileView.java', 'packages/SettingsLib/tests/robotests/src/com/android/settingslib/fuelgauge/PowerWhitelistBackendTest.java', 'services/core/java/com/android/server/ConnectivityService.java', 'core/java/android/provider/Settings.java']",586,49,"[2, 5, 228, 32, 3, 6, 2, 1, 1, 205, 6, 4, 2, 10, 6, 1, 1, 69, 2]"
86,cd70ac0d6e3051aa7853827186e0e36ee97a1f7f,1,1,['services/core/java/com/android/server/am/ActivityRecord.java'],21,1,[21]
87,73b0c4c50deb009c3b82699935657bca00f8c3a7,1,0,[],0,0,[]
88,6ac29fa64d74f59bb489e1c3df7ceedb7fefeeb3,1,0,[],0,0,[]
89,645ae5df5346c679626d708a62c0a24d6b294f1a,2,1,['core/java/android/view/Choreographer.java'],7,1,[7]
90,b0fb644c3eaa60930300e3689e6652de7c21d4f7,2,2,"['services/core/java/com/android/server/am/ActivityRecord.java', 'services/core/java/com/android/server/audio/AudioService.java']",36,2,"[5, 31]"
91,59a28bc92ad55fd0c19ce28047f205978aed52ca,2,1,['services/core/java/com/android/server/am/ActivityManagerService.java'],5,2,[5]
92,8fe131fbebf683623c5d0df4a70e99bc7a5441a5,1,0,[],0,0,[]
93,a9808279aa66eb64ea573100d13cf753bf293a4c,1,1,['packages/SettingsLib/src/com/android/settingslib/bluetooth/LocalBluetoothProfileManager.java'],8,1,[8]
94,89c238d52cffb688583d7d716f8721bc8935ea91,1,1,['telephony/java/android/telephony/CarrierConfigManager.java'],2,1,[2]
95,7a944b0e9be2d6f9ae3b7d0f02328607eb3907d7,3,0,[],0,0,[]
96,1452baeffa18c2760dac56bee26c20fa12a499a3,3,3,"['services/core/java/com/android/server/om/OverlayManagerSettings.java', 'services/core/java/com/android/server/ConnectivityService.java', 'services/core/java/com/android/server/connectivity/tethering/TetheringConfiguration.java']",74,5,"[2, 59, 13]"
97,8230fd25f1574aae5dc439f81b97342e9968e199,3,3,"['services/core/java/com/android/server/connectivity/tethering/IPv6TetheringCoordinator.java', 'services/core/java/com/android/server/connectivity/tethering/TetherInterfaceStateMachine.java', 'services/core/java/com/android/server/connectivity/Tethering.java']",98,8,"[65, 11, 22]"
98,2e25c298c5c5a069e5525397e99952d4d7f01b8b,1,1,['services/core/java/com/android/server/audio/AudioService.java'],4,1,[4]
99,4f3815fffae8119b8607fe1e7ec8f00b095962ea,1,1,['services/core/java/com/android/server/am/ActivityManagerService.java'],2,1,[2]
100,4646ace2d5aecc79f895d6273c928602852d7f12,8,5,"['packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelView.java', 'packages/SettingsProvider/src/com/android/providers/settings/DatabaseHelper.java', 'telephony/java/com/android/internal/telephony/RILConstants.java', 'packages/SystemUI/src/com/android/systemui/statusbar/SignalClusterView.java', 'packages/SystemUI/src/com/android/systemui/statusbar/phone/KeyguardBottomAreaView.java']",31,7,"[2, 2, 5, 18, 4]"
101,595572aed3270fda20949d9c19381969d40ecfd4,6,4,"['packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelView.java', 'services/core/java/com/android/server/am/ActivityStack.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/TelephonyIcons.java']",482,19,"[12, 6, 23, 441]"
102,30e547372fc6724d52056a45acd2ded265e32b2f,1,0,[],0,0,[]
103,4e4914b22b779e6376bb00ae20636175b2a70d8c,8,5,"['packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelView.java', 'telecomm/java/android/telecom/Connection.java', 'packages/SystemUI/src/com/android/keyguard/KeyguardUpdateMonitor.java', 'telecomm/java/android/telecom/ConnectionService.java', 'telecomm/java/android/telecom/Call.java']",23,8,"[2, 7, 5, 2, 7]"
104,0d68733d6363c270aed49b9be40c2b8ca41c3c52,1,1,['services/usb/java/com/android/server/usb/UsbDeviceManager.java'],5,1,[5]
105,af01b38e0a0664bc87b649248b0c13fbe0925193,5,1,['services/usb/java/com/android/server/usb/UsbDeviceManager.java'],5,1,[5]
